Target device: xilinx_u200_xdma_201830_2-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
13970.9,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
13991.5,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14012.2,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14032.8,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14053.4,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14074,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14094.6,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14115.2,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14135.8,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14156.4,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14177,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14197.7,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14218.2,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14238.8,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14259.4,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14280,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14300.6,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14321.3,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14341.9,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14362.5,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14383,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14403.7,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14424.3,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14444.9,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14465.5,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14486.2,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14506.7,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14527.3,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14547.9,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14568.6,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14589.2,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14609.8,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14630.4,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14651,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14671.6,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14692.2,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14712.8,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14733.4,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14754.1,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14774.6,1937,12176,1548,12140,23910,851,0,3356,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
14795.2,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
14816.5,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
14837.2,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
14857.8,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
14878.4,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
14899,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
14919.6,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
14940.2,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
14960.8,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
14981.4,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15002.1,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15022.7,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15043.2,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15063.9,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15084.5,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15105.1,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15125.7,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15146.3,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15166.9,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15187.5,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15208.1,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15228.7,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15249.3,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15269.9,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15290.5,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15311.1,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15331.8,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15352.4,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15373,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15393.7,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15414.3,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15434.8,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15455.4,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15476,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15496.6,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15517.3,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15537.9,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15558.5,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15579.1,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15599.7,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15620.3,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15640.9,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15661.6,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15682.2,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15702.8,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15723.3,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15744,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15764.6,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15785.2,1951,12127,1546,12183,23724,851,0,3363,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
15805.8,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
15827.2,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
15847.8,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
15868.4,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
15889,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
15909.6,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
15930.3,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
15950.8,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
15971.4,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
15992,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16012.6,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16033.3,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16053.9,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16074.5,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16095.1,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16115.7,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16136.3,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16156.9,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16177.5,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16198.2,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16218.8,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16239.3,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16260,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16280.6,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16301.2,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16321.8,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16342.4,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16363,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16383.6,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16404.2,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16424.9,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16445.5,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16466.1,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16486.7,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16507.3,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16527.9,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16548.5,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16569.1,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16589.7,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16610.3,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16630.9,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16651.5,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16672.1,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16692.7,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16713.3,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16734,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16754.5,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16775.1,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16795.8,1993,12162,1544,12144,23676,851,0,3351,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1054,
16816.4,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
16837.7,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
16858.3,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
16878.9,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
16899.4,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
16920.1,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
16940.7,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
16961.3,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
16981.9,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17002.5,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17023.1,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17043.7,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17064.3,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17085,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17105.6,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17126.2,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17146.8,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17167.4,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17188,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17208.6,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17229.2,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17249.9,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17270.5,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17291.1,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17311.7,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17332.3,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17352.9,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17373.5,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17394.2,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17414.7,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17435.3,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17455.9,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17476.6,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17497.2,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17517.8,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17538.4,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17559,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17579.6,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17600.2,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17620.8,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17641.4,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17662.1,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17682.7,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17703.2,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17723.8,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17744.5,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17765.1,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17785.7,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17806.3,1942,12158,1542,12144,23700,851,0,3348,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17826.9,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17848.2,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17868.8,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17889.4,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17910,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17930.6,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17951.2,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17971.8,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
17992.4,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18013.1,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18033.7,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18054.3,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18074.8,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18095.4,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18116,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18136.6,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18157.3,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18177.9,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18198.5,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18219,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18239.7,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18260.3,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18280.9,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18301.5,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18322.1,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18342.7,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18363.3,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18383.9,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18404.5,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18425.2,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18445.8,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18466.4,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18487,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18507.6,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18528.2,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18548.8,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18569.5,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18590.1,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18610.7,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
